OBJECTID;id_arc;id_arc_tra;SHAPE.LEN;geo_shape;geo_point_2d
135;153.0;1752;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.38295488297162, 48.898815209526916], [2.386991567263017, 48.89805289048159]]}";48.89843405, 2.38497322512
138;157.0;5910;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.396188409577033, 48.887020928369665], [2.396340236288932, 48.88628939971529]]}";48.886655164, 2.39626432293
150;171.0;1180;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.304079783158746, 48.824592379322056], [2.304271772030292, 48.82521855208452]]}";48.8249054657, 2.30417577759
153;174.0;921;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.373549865297372, 48.81944989102801], [2.372914656400258, 48.81976043212759]]}";48.8196051616, 2.37323226085
154;175.0;849;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.371787406758612, 48.820316595386664], [2.369430444388624, 48.821457763457055], [2.369189870599664, 48.82161722060699]]}";48.8209517388, 2.37047999122
165;187.0;5198;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.289182385710046, 48.88591452940723], [2.291254116043953, 48.885639651877874]]}";48.8857770906, 2.29021825088
169;191.0;1852;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.329133306664142, 48.89769805133495], [2.329657385023171, 48.89906682699996]]}";48.8983824392, 2.32939534584
173;195.0;1754;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.386410233655578, 48.898299049575236], [2.388260209434179, 48.900037772115226]]}";48.8991684108, 2.38733522154
174;196.0;1765;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.38295488297162, 48.898815209526916], [2.386005212504378, 48.898198820868444]]}";48.8985070152, 2.38448004774
179;206.0;4535;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.28317371530902, 48.85390290136574], [2.285085807393112, 48.85529617973099]]}";48.8545995405, 2.28412976135
181;208.0;4561;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.2882938881097132, 48.858062786627904], [2.289512032959098, 48.85908356504773]]}";48.8585731758, 2.28890296053
184;211.0;4573;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.291320960285577, 48.860373023356864], [2.293588592663727, 48.862300878054626]]}";48.8613369507, 2.29245477647
188;215.0;4643;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.299576022342924, 48.86397554238862], [2.301450334392905, 48.864156668569066]]}";48.8640661055, 2.30051317837
199;231.0;346;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.326081983248261, 48.853420338422396], [2.326579154322292, 48.85173141492941]]}";48.8525758767, 2.32633056879
200;232.0;5854;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.3267460367379122, 48.85123061767969], [2.32712757916057, 48.850044511005514]]}";48.8506375643, 2.32693680795
210;243.0;5789;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.330631483489817, 48.83935354446795], [2.329697851965989, 48.8418772865665]]}";48.8406154155, 2.33016466773
216;251.0;345;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.326369217953551, 48.85341074087621], [2.326115035325809, 48.85434081293753]]}";48.8538757769, 2.32624212664
221;256.0;1958;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.339314752485311, 48.87467065469128], [2.34095068805652, 48.87509745535915]]}";48.874884055, 2.34013272027
226;261.0;1936;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.34915995114846, 48.87721382433406], [2.351637651595604, 48.87784712011949]]}";48.8775304722, 2.35039880137
236;272.0;4688;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.384522925363762, 48.85004398813938], [2.387295072094122, 48.849626831551895]]}";48.8498354098, 2.38590899873
248;284.0;1341;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.3695972990551573, 48.86616290687988], [2.370651244160662, 48.86596155908357]]}";48.866062233, 2.37012427161
251;287.0;1400;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.378037756270892, 48.86454481163752], [2.381124476850159, 48.863954773177625]]}";48.8642497924, 2.37958111656
252;288.0;1402;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.381124476850159, 48.863954773177625], [2.383308733726526, 48.863535650790894]]}";48.863745212, 2.38221660529
261;297.0;1573;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.349367896759712, 48.88385211993823], [2.349441024218693, 48.88358671332522]]}";48.8837194166, 2.34940446049
264;300.0;1563;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.354009228161961, 48.878499815880375], [2.355092449185725, 48.87724440731521]]}";48.8778721116, 2.35455083867
265;301.0;1559;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.355817802561246, 48.87640371182789], [2.356276416167207, 48.875925290093456]]}";48.876164501, 2.35604710936
271;307.0;6208;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.3631209271817433, 48.868475919520684], [2.36262475935178, 48.86901662112197]]}";48.8687462703, 2.36287284327
273;309.0;1554;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.360465578605925, 48.87139687334738], [2.358384665548569, 48.87377167529277]]}";48.8725842743, 2.35942512208
281;318.0;4269;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.298398897379245, 48.872608941282095], [2.29936648877875, 48.872304683313395]]}";48.8724568123, 2.29888269308
282;319.0;4264;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.3009951489454012, 48.871777039009324], [2.302450441455924, 48.87129471627902]]}";48.8715358776, 2.3017227952
286;323.0;4284;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.310137345892261, 48.8688678436208], [2.313772481799361, 48.86772952903611]]}";48.8682986863, 2.31195491385
288;325.0;6815;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.318362877654822, 48.866226788929296], [2.319703445443843, 48.865841455808415]]}";48.8660341224, 2.31903316155
297;334.0;4475;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.298523979778102, 48.87282458593837], [2.29654488655005, 48.87363905056448], [2.296014699062548, 48.873790433523844]]}";48.8733307489, 2.29727741041
304;342.0;6168;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.370740240011013, 48.84345407693037], [2.37008907019115, 48.843926672212405]]}";48.8436903746, 2.3704146551
305;343.0;6239;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.365265439000736, 48.84676015261849], [2.366792016582042, 48.845567606880934]]}";48.8461638797, 2.36602872779
306;344.0;457;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.368399785764728, 48.844311552851025], [2.368724397055396, 48.84416227360865], [2.369088447714839, 48.84404365739569]]}";48.8441676233, 2.36874021062
326;367.0;5089;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.367021610433095, 48.83475612410112], [2.364707496916842, 48.833981664369844]]}";48.8343688942, 2.36586455367
328;369.0;5104;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.363359333331219, 48.833534741682435], [2.361759375483599, 48.8329805620979]]}";48.8332576519, 2.36255935441
330;371.0;5084;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.356449369426893, 48.83078009074075], [2.358129619661938, 48.831347269007004]]}";48.8310636799, 2.35728949454
342;383.0;5536;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.34583556433717, 48.8302902813869], [2.348238036380182, 48.829627110846545]]}";48.8299586961, 2.34703680036
346;387.0;5539;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.352631494395424, 48.830689843451886], [2.349424938859216, 48.82976574503449]]}";48.8302277942, 2.35102821663
350;391.0;5533;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.344244655471879, 48.83120424996799], [2.343156735676745, 48.83149485893135]]}";48.8313495544, 2.34370069557
363;405.0;5867;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.382288133097906, 48.839897121310834], [2.385472058842613, 48.83936217103072]]}";48.8396296462, 2.38388009597
364;406.0;5111;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.388075223230227, 48.83892472694175], [2.389161718911609, 48.83895994462978]]}";48.8389423358, 2.38861847107
373;416.0;4920;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.368587115973712, 48.8841427031253], [2.3683707468624142, 48.88424356265392], [2.367602730283064, 48.88431829047154]]}";48.8842601833, 2.36810303044
382;425.0;4915;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.364582882406412, 48.88420857926697], [2.367421122373919, 48.884047004995836]]}";48.8841277921, 2.36600200239
385;429.0;5609;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.290505944117954, 48.85245301295017], [2.291333193103807, 48.85164720550333]]}";48.8520501092, 2.29091956861
389;433.0;5601;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.297835184752975, 48.84891535722225], [2.301240295781438, 48.847834478186016]]}";48.8483749177, 2.29953774027
391;435.0;5597;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.305041968479557, 48.846761930906865], [2.308531373109821, 48.84575356512611]]}";48.846257748, 2.30678667079
392;436.0;5595;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.308531373109821, 48.84575356512611], [2.310418825818595, 48.845221045513135], [2.3106712395114632, 48.8449930884952]]}";48.845431108, 2.30963323032
393;437.0;5594;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.311109277232688, 48.845126374762074], [2.310705694111582, 48.845418652193096], [2.30986701543134, 48.845657019536894]]}";48.8454413455, 2.31051224272
403;447.0;6285;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.297437700058922, 48.87095572208369], [2.29821392067222, 48.869663881097736]]}";48.8703098016, 2.29782581037
411;455.0;6056;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.326898981195069, 48.874186808461644], [2.32684879179658, 48.8737842570899]]}";48.8739855328, 2.3268738865
418;462.0;636;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.350366739144238, 48.84810651863405], [2.3515441668618022, 48.84660527601466]]}";48.8473558973, 2.350955453
426;470.0;5059;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.351703653921172, 48.836815677514636], [2.35181983621606, 48.83665837197169], [2.353128166563852, 48.834768693001706]]}";48.8357937879, 2.35241815102
431;475.0;4706;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.390559570994482, 48.84784241676254], [2.389066835954133, 48.84767467884016]]}";48.8477585478, 2.38981320347
433;477.0;4702;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.383757409857175, 48.84706338394226], [2.381699516313115, 48.846824572683104]]}";48.8469439783, 2.38272846309
440;485.0;4701;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.38378891592128, 48.84694817502871], [2.386801322394524, 48.84729805480301]]}";48.8471231149, 2.38529511916
441;486.0;4708;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.386801322394524, 48.84729805480301], [2.3891428278118862, 48.84756982433017]]}";48.8474339396, 2.3879720751
445;490.0;4840;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.389082793748008, 48.84116368964504], [2.387407917378344, 48.84156231339746]]}";48.8413630015, 2.38824535556
601;655.0;1575;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.359107757134249, 48.87519703219355], [2.358322411787375, 48.87385327565546]]}";48.8745251539, 2.35871508446
605;660.0;5021;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.360540491259325, 48.87588455555919], [2.362207555204505, 48.87861400922884]]}";48.8772492824, 2.36137402323
606;661.0;5013;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.362207555204505, 48.87861400922884], [2.36585201773085, 48.881594684572036]]}";48.8801043469, 2.36402978647
607;662.0;5013;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.36585201773085, 48.881594684572036], [2.366019735020581, 48.88173374940693]]}";48.881664217, 2.36593587638
1937;3445.0;994;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.399342525415741, 48.83078720044846], [2.397967323495972, 48.83169721722467]]}";48.8312422088, 2.39865492446
1948;3486.0;5909;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.396710564500009, 48.89019668712186], [2.395424806679561, 48.88986742736037]]}";48.8900320572, 2.39606768559
1950;3488.0;1808;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.396986976946793, 48.88677026646754], [2.3969752604889463, 48.88948725721113]]}";48.8881287618, 2.39698111872
1953;3493.0;1800;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.3947569420950803, 48.89286464927278], [2.395292130606234, 48.89041716549877]]}";48.8916409074, 2.39502453635
1971;3525.0;4540;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.2747730966062, 48.87096996316034], [2.274152666999283, 48.86980873562525]]}";48.8703893494, 2.2744628818
1976;3531.0;4568;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.265344935774901, 48.86259133992931], [2.267280949257356, 48.86272974813379], [2.268265793402838, 48.86295131490891]]}";48.8627221253, 2.26681261622
1981;3538.0;5179;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.297295274086429, 48.82627461111065], [2.303851996052197, 48.82481977432209]]}";48.8255471927, 2.30057363507
1982;3539.0;5178;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.295634274073769, 48.8266483355452], [2.297295274086429, 48.82627461111065]]}";48.8264614733, 2.29646477408
1983;3540.0;5177;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.290855986887624, 48.82792585091306], [2.293198733412261, 48.82722055719929], [2.295634274073769, 48.8266483355452]]}";48.8272502594, 2.29323526906
1987;3544.0;5172;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.273143173141837, 48.83500443418488], [2.274383184020755, 48.83475418574994]]}";48.83487931, 2.27376317858
1990;3547.0;5232;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.321903381104614, 48.82076623869082], [2.329124104814246, 48.81921382688372]]}";48.8199900328, 2.32551374296
1992;3549.0;5275;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.366463427098671, 48.81724707273839], [2.370741360883673, 48.81867105360645]]}";48.8179590632, 2.36860239399
1993;3550.0;5273;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.363671329975038, 48.816212309744266], [2.366463427098671, 48.81724707273839]]}";48.8167296912, 2.36506737854
1998;3555.0;5279;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.376125659910766, 48.820461711307196], [2.37745479493592, 48.82090738292795], [2.378545054880163, 48.821267723585926], [2.379224310394554, 48.821626851089285], [2.381849455332716, 48.82320953411168], [2.3834034765532213, 48.82413744403839], [2.384584758043613, 48.824811686698155]]}";48.8224563744, 2.38043740589
1999;3556.0;5282;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.384584758043613, 48.824811686698155], [2.3869001485667862, 48.82573743385317]]}";48.8252745603, 2.38574245331
2000;3557.0;5319;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.3869001485667862, 48.82573743385317], [2.389900079463027, 48.826782899985375]]}";48.8262601669, 2.38840011401
2007;3564.0;5331;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.414956339739052, 48.85231815096686], [2.414363900336002, 48.85332699214571], [2.414160764237054, 48.85379923022555], [2.414054884088938, 48.85441880931226], [2.414023641854677, 48.85499795822571], [2.414171162090349, 48.856173600277266]]}";48.8541854612, 2.41427299338
2008;3565.0;5330;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.414972191583684, 48.84870370099172], [2.415442799367869, 48.850835554842966], [2.415353922228304, 48.85139476540495], [2.415209280977151, 48.85181351791127], [2.414956339739052, 48.85231815096686]]}";48.8505337596, 2.41522626696
2009;3566.0;5329;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.414200668390853, 48.84475085782978], [2.414972191583684, 48.84870370099172]]}";48.8467272794, 2.41458642999
2011;3568.0;5351;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.4137008363356243, 48.86292971329073], [2.41354883816672, 48.864154664758225], [2.413509984239933, 48.86468737970261], [2.413432747007542, 48.86629953850034]]}";48.8646120468, 2.41353653695
2014;3571.0;5390;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.356838194536541, 48.901034757264505], [2.354981078584735, 48.9011883455318], [2.352853459729974, 48.9012594964389], [2.347076339233829, 48.90113765892077], [2.347061364910476, 48.90113727331837]]}";48.9011874252, 2.35195232146
2016;3573.0;5375;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.363981994824789, 48.90086933340632], [2.359971704204371, 48.90092139904316]]}";48.9008953662, 2.36197684951
2017;3574.0;5370;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.366603662303056, 48.900856320233686], [2.363981994824789, 48.90086933340632]]}";48.9008628268, 2.36529282856
615;671.0;5815;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.32434961808206, 48.84364690237091], [2.324441559519821, 48.84377081977267]]}";48.8437088611, 2.3243955888
619;676.0;183;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.331194291403419, 48.851573748606135], [2.331964227111433, 48.852446395021275]]}";48.8520100718, 2.33157925926
620;677.0;182;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.331964227111433, 48.852446395021275], [2.332607601787584, 48.853169964883236]]}";48.85280818, 2.33228591445
622;679.0;6215;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.322921091774402, 48.875131733519986], [2.323875982013183, 48.8751979224414]]}";48.875164828, 2.32339853689
624;681.0;1972;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.326636855461124, 48.87553305272729], [2.331072793095502, 48.876137280796925]]}";48.8758351668, 2.32885482428
